ID,adoption,died,euthanasia,return_to_owner,transfer
4413,0.28532606,0.0037659646,0.041454263,0.32492828,0.3445254
4414,0.0011543436,0.0066834986,0.062467296,0.0016842517,0.9280106
4415,0.84866786,0.002433557,0.008478442,0.035735924,0.104684286
4416,0.5957528,0.0021640132,0.008318267,0.3610339,0.03273112
4417,0.055587355,0.0020258233,0.30271366,0.33326063,0.30641252
4418,0.686752,0.0038191439,0.009141071,0.080742516,0.21954527
4419,0.9790035,0.00054358353,0.0015492602,0.008567381,0.010336344
4420,0.009913811,0.011283457,0.6301413,0.056692112,0.29196933
4421,0.29880428,0.0014222448,0.17695923,0.40573794,0.11707635
4422,0.97548306,0.0035341785,0.0016715999,0.0033250093,0.015986137
4423,0.000671645,0.0015414929,0.0065844506,0.0023920143,0.9888104
4424,0.6298033,0.00544996,0.1614328,0.0695414,0.13377252
4425,0.20825729,0.0017104087,0.055672053,0.47699723,0.25736305
4426,0.07961822,0.00060787564,0.020074112,0.1555067,0.74419314
4427,0.006815169,0.003349547,0.07819177,0.017686486,0.89395696
4428,0.0091975285,0.006750028,0.17000961,0.037760716,0.77628213
4429,0.0011053857,0.014499408,0.015692184,0.0019959356,0.96670705
4430,0.82469755,0.0007709119,0.0019867136,0.020688994,0.15185589
4431,0.0058395606,0.034779042,0.11857799,0.012096781,0.8287067
4432,0.5587233,0.001088241,0.01074339,0.2231519,0.2062932
4433,0.74979603,0.0013356046,0.0024078307,0.07799315,0.16846737
4434,0.26889414,0.0012719587,0.027052632,0.4296621,0.27311912
4435,0.99032366,0.00052748364,0.001408301,0.002422455,0.005318082
4436,0.6874212,0.0013139145,0.03786007,0.14791435,0.12549046
4437,0.9036597,0.0029516004,0.0023216102,0.010120513,0.08094652
4438,0.4051339,0.0020465024,0.021476876,0.26587585,0.30546683
4439,0.9177408,0.0006861657,0.0027879514,0.04791449,0.030870538
4440,0.628146,0.0021388626,0.02167486,0.20284034,0.14519995
4441,0.0009069809,0.011727655,0.01542853,0.0017047251,0.97023207
4442,0.92810166,0.0011685983,0.0021203207,0.050317064,0.018292336
4443,0.70895386,0.0012580584,0.0073820353,0.17041586,0.11199015
4444,0.18487816,0.0058829803,0.30254924,0.14577876,0.3609109
4445,0.2584516,0.0028384016,0.03976256,0.13261133,0.5663361
4446,0.0008791309,0.0019166939,0.002480184,0.0010851149,0.9936388
4447,0.13525555,0.0011609122,0.019484768,0.74756783,0.09653093
4448,0.24352926,0.0063332883,0.27912608,0.14875925,0.32225212
4449,0.0415973,0.080646604,0.042054445,0.008405997,0.8272956
4450,0.009029167,0.0020599104,0.38704485,0.38505754,0.21680856
4451,0.24530724,0.0019793473,0.022650465,0.581223,0.14883997
4452,0.9363358,0.004138121,0.00398022,0.006807107,0.048738766
4453,0.6080444,0.0013330212,0.012731499,0.22656831,0.15132283
4454,0.57182777,0.0015400945,0.031684693,0.2819637,0.11298373
4455,0.30766857,0.0022918198,0.016497642,0.17243011,0.50111187
4456,0.80056304,0.0011325846,0.007230022,0.075046435,0.116027854
4457,0.60678065,0.0019909265,0.04473611,0.32492867,0.021563683
4458,0.016629513,0.0020040732,0.074093655,0.05594927,0.8513235
4459,0.89331245,0.0010165004,0.0026930228,0.060972832,0.042005204
4460,0.011878411,0.00972835,0.05423588,0.0067031793,0.9174541
4461,0.026181865,0.0015268205,0.8538049,0.0215696,0.096916884
4462,0.71756434,0.0023181138,0.024871191,0.18360028,0.07164607
4463,0.28793022,0.0016778219,0.01997981,0.4692825,0.22112967
4464,0.0050278557,0.015396247,0.85549635,0.0056685884,0.118411
4465,0.9645997,0.0016368234,0.0013851364,0.0070248703,0.025353462
4466,0.98152804,0.00039809852,0.00080581714,0.0033734443,0.013894534
4467,0.23392545,0.0046035624,0.038932104,0.009760372,0.7127785
4468,0.35507798,0.0015781119,0.016167931,0.59056777,0.036608197
4469,0.00045288407,0.00070480903,0.002701661,0.000805171,0.9953355
4470,0.23911947,0.0012844336,0.2525306,0.3223245,0.184741
4471,0.0021020062,0.06711612,0.094794154,0.0040308726,0.83195686
4472,0.5764521,0.0014214189,0.0045134746,0.014473008,0.40314
4473,0.42600954,0.0023739594,0.044294044,0.48411593,0.043206587
4474,0.074549764,0.0029474094,0.1981395,0.48812547,0.23623781
4475,0.22301556,0.0018643271,0.051409733,0.54165065,0.18205972
4476,0.028208358,0.0022216346,0.2679355,0.5293768,0.17225768
4477,0.20710257,0.0068987845,0.018240798,0.5987815,0.16897632
4478,0.09866157,0.008222864,0.023696227,0.60783374,0.26158562
4479,0.41121966,0.001763945,0.016780743,0.43832776,0.13190784
4480,0.008411838,0.004532736,0.030090986,0.008602081,0.9483623
4481,0.0011533365,0.05191308,0.036990553,0.0017010052,0.90824205
4482,0.0006123205,0.0018310769,0.0064731324,0.0011927972,0.9898907
4483,0.24146678,0.00173606,0.09428065,0.5845002,0.07801627
4484,0.49812266,0.0067089237,0.14609747,0.072216876,0.276854
4485,0.08473438,0.003442823,0.11239078,0.5482692,0.25116283
4486,0.5562805,0.0037763217,0.12443989,0.2567498,0.058753468
4487,0.75600594,0.001374315,0.0070699328,0.015647456,0.21990234
4488,0.5989031,0.0011524968,0.015456312,0.31122133,0.07326677
4489,0.79889274,0.0015090813,0.00315948,0.0382796,0.15815909
4490,0.75174934,0.0015235429,0.0034819657,0.19978012,0.04346504
4491,0.84719276,0.0015677939,0.002439773,0.011507133,0.13729247
4492,0.7900981,0.0011002055,0.0044965567,0.075611904,0.12869327
4493,0.7940718,0.0013950189,0.0033480725,0.15414171,0.047043383
4494,0.77279735,0.002013789,0.006924084,0.119223006,0.099041805
4495,0.011849899,0.024993796,0.20214145,0.004681961,0.7563329
4496,0.8817501,0.0013884521,0.003303206,0.03376967,0.07978854
4497,0.73965764,0.0010585041,0.0060747373,0.15676051,0.09644859
4498,0.98942274,0.00042048917,0.00077583943,0.0045463466,0.0048346133
4499,0.5923783,0.001440312,0.009463718,0.2546565,0.14206114
4500,0.0031126651,0.004261274,0.00827784,0.002743128,0.9816051
4501,0.6717153,0.0016195796,0.006871929,0.26570207,0.05409107
4502,0.34957966,0.001239547,0.18267661,0.18592806,0.28057608
4503,0.37545848,0.001772962,0.059116103,0.43892053,0.124731906
4504,0.124429874,0.0064189914,0.14293498,0.6081078,0.11810835
4505,0.8344232,0.0016783315,0.012049458,0.042504147,0.109344855
4506,0.6383319,0.0045265025,0.0066071507,0.28229764,0.0682368
4507,0.0073287506,0.013638577,0.5835216,0.009385503,0.38612556
4508,0.03081688,0.0032389683,0.097360834,0.43567216,0.4329112
4509,0.38485542,0.0020052467,0.039515957,0.52159625,0.05202715
4510,0.003299964,0.07881958,0.0584845,0.01105853,0.8483374
4511,0.9367167,0.0021245275,0.0027426793,0.0034103685,0.05500573
4512,0.6537689,0.0014076545,0.037990518,0.17821784,0.12861511
4513,0.34972703,0.001966376,0.0263728,0.295029,0.32690477
4514,0.007545809,0.005669988,0.07865806,0.008221792,0.8999044
4515,0.8086555,0.0036045467,0.018138705,0.009670763,0.15993051
4516,0.97877866,0.0049596056,0.0060764416,0.0020059487,0.008179347
4517,0.036095347,0.0017145734,0.08589449,0.39704588,0.47924972
4518,0.045963507,0.0032035864,0.089482166,0.49974167,0.361609
4519,0.42978692,0.0016232507,0.037747543,0.3368863,0.19395594
4520,0.9643328,0.0005370195,0.0013852062,0.0045369896,0.029207913
4521,0.33412108,0.0014971618,0.052454356,0.18723428,0.42469317
4522,0.8762876,0.001468157,0.008725932,0.044945166,0.06857315
4523,0.5553684,0.001373662,0.013890418,0.36814868,0.061218847
4524,0.73370194,0.0011426855,0.016004423,0.15996197,0.08918896
4525,0.56932175,0.013431909,0.06784716,0.06354019,0.285859
4526,0.06477391,0.00837449,0.12412687,0.44072402,0.36200073
4527,0.6402146,0.0014524405,0.021238897,0.104873106,0.2322209
4528,0.83246976,0.0032727106,0.0044124583,0.010886255,0.14895879
4529,0.3257187,0.005186767,0.015969664,0.3593567,0.2937682
4530,0.439463,0.0027052087,0.010724142,0.06370774,0.48339987
4531,0.44851556,0.0015514131,0.015590821,0.3180874,0.21625479
4532,0.03712189,0.000863012,0.0019295058,0.0018534265,0.95823216
4533,0.9486579,0.00083818095,0.0020867595,0.008469689,0.039947473
4534,0.0010285915,0.00072856894,0.0021964642,0.0008713989,0.995175
4535,0.98182523,0.0007232972,0.0032849817,0.005106039,0.009060464
4536,0.21192215,0.0015930865,0.04125639,0.56979775,0.17543061
4537,0.18399923,0.002262587,0.0143529605,0.66190624,0.137479
4538,0.79235226,0.0020304509,0.0052810838,0.07738244,0.122953795
4539,0.091585465,0.0016332383,0.017665386,0.78483415,0.10428179
4540,0.98706657,0.0004547114,0.0013082849,0.002262321,0.008908159
4541,0.69188416,0.0012723784,0.007060011,0.16386676,0.1359167
4542,0.48153248,0.0017486081,0.011995673,0.24150313,0.2632201
4543,0.9323793,0.0018636383,0.0017384411,0.00751383,0.056504853
4544,0.65308815,0.0013588069,0.00989829,0.20277026,0.13288446
4545,0.30304936,0.0021932807,0.015850598,0.5771388,0.10176795
4546,0.0009042457,0.0012408989,0.008759002,0.0036477456,0.98544806
4547,0.6201514,0.0015076161,0.017499557,0.29699537,0.06384606
4548,0.95150286,0.0012689886,0.0023036054,0.0031808738,0.04174364
4549,0.45287612,0.002023445,0.0067516477,0.44399273,0.09435601
4550,0.11436618,0.0026244204,0.19754112,0.54302657,0.1424417
4551,0.045905337,0.0019753324,0.09784176,0.78816307,0.06611451
4552,0.29921445,0.0038347444,0.021662785,0.528061,0.14722706
4553,0.00067687075,0.004110838,0.020856358,0.0026508702,0.971705
4554,0.5314455,0.0014123691,0.010972271,0.40991503,0.04625484
4555,0.011619558,0.0054631326,0.09857811,0.008447972,0.8758912
4556,0.2937861,0.0014448462,0.038055148,0.52739006,0.13932382
4557,0.6511704,0.0015677438,0.010333195,0.29597852,0.04095014
4558,0.12503229,0.029610623,0.19401151,0.008906154,0.6424394
4559,0.36985797,0.005367675,0.22075635,0.09114749,0.31287053
4560,0.05081289,0.0031082376,0.19078872,0.40328506,0.35200512
4561,0.63044876,0.0016874417,0.014542372,0.29251838,0.060803052
4562,0.668623,0.0019795967,0.013850986,0.2149709,0.10057555
4563,0.22513609,0.001403201,0.06222004,0.4564875,0.25475317
4564,0.18738163,0.0013674991,0.16308515,0.4919367,0.15622905
4565,0.32837516,0.001973275,0.017971955,0.38593644,0.2657432
4566,0.28258073,0.0019911362,0.011972074,0.21892627,0.4845298
4567,0.93935096,0.0008950715,0.0027157299,0.007342824,0.049695358
4568,0.813355,0.004186,0.0043348535,0.06318272,0.11494137
4569,0.84144026,0.0008912796,0.0029276067,0.06180594,0.09293489
4570,0.74393207,0.0010908912,0.005495218,0.07865293,0.1708289
4571,0.9377366,0.001118683,0.0023052767,0.0073001715,0.051539287
4572,0.20153603,0.0044303527,0.06446783,0.6726424,0.056923434
4573,0.70591384,0.003178803,0.004400974,0.07508851,0.21141785
4574,0.12774651,0.023220293,0.028227156,0.0053086756,0.8154974
4575,0.21140222,0.0013120732,0.004523649,0.031711504,0.7510506
4576,0.851872,0.0031847844,0.003489976,0.021892983,0.119560204
4577,0.9678438,0.0016452204,0.002692898,0.011690211,0.01612793
4578,0.86983234,0.0012613294,0.0024131713,0.0069410475,0.119552135
4579,0.45781156,0.0019889046,0.00911014,0.48417485,0.046914496
4580,0.0009125204,0.0040785344,0.011260361,0.0030516179,0.9806969
4581,0.12354042,0.0011151842,0.013305353,0.83065534,0.03138371
4582,0.94663423,0.0006701208,0.0020198473,0.006920851,0.043754976
4583,0.43348256,0.0012036135,0.10609186,0.16106902,0.29815298
4584,0.14566867,0.0021331385,0.044177614,0.72045493,0.08756566
4585,0.003141294,0.0058639296,0.052806996,0.0060277428,0.93216
4586,0.48582956,0.001235526,0.008901364,0.22320065,0.2808329
4587,0.03318044,0.0010472661,0.0030030825,0.0044953586,0.9582739
4588,0.004553983,0.011254471,0.027042754,0.0037228782,0.9534259
4589,0.016062893,0.0027877907,0.025805421,0.6196471,0.33569682
4590,0.32912853,0.0015376481,0.052687738,0.42660388,0.19004223
4591,0.9747541,0.00072121725,0.0021024328,0.0032225652,0.019199656
4592,0.0007194282,0.0013059702,0.01453129,0.0012182179,0.9822251
4593,0.38482833,0.0019233008,0.006243282,0.13461882,0.47238627
4594,0.1292189,0.112193435,0.058058325,0.004222669,0.6963067
4595,0.0027472877,0.0020409832,0.031026728,0.010229524,0.9539554
4596,0.54699445,0.0073688915,0.048760194,0.33335802,0.0635185
4597,0.6560425,0.0013136187,0.0043282025,0.14045477,0.19786087
4598,0.3646569,0.0018051005,0.009970219,0.5777746,0.045793205
4599,0.0075776977,0.0041953814,0.039522808,0.010863348,0.9378408
4600,0.31549352,0.0019483485,0.035532776,0.4045597,0.24246562
4601,0.8825155,0.004315207,0.0022209522,0.029603,0.08134532
4602,0.40096745,0.020546451,0.071160704,0.04369045,0.46363497
4603,0.5826603,0.001199904,0.013081257,0.3558352,0.04722333
4604,0.6821925,0.0011816992,0.0060280715,0.2408748,0.06972291
4605,0.9450294,0.0011692848,0.0029614028,0.010610759,0.040229242
4606,0.03852881,0.013830946,0.027264388,0.0051627764,0.9152131
4607,0.5158258,0.009885947,0.02007718,0.3447581,0.10945297
4608,0.19118086,0.0012892381,0.035470124,0.47581008,0.29624975
4609,0.7007455,0.0014340997,0.011004919,0.17636496,0.11045047
4610,0.44387135,0.009541618,0.014506803,0.011725005,0.5203552
4611,0.64230984,0.0011402478,0.01675615,0.3020204,0.03777342
4612,0.23500296,0.0025911974,0.035925843,0.6881546,0.038325403
4613,0.01440196,0.0034965721,0.29990444,0.016081193,0.6661158
4614,0.77136886,0.0029272959,0.010157894,0.11015851,0.10538744
4615,0.9811406,0.0011243989,0.0021875363,0.0074148183,0.008132641
4616,0.44221205,0.0034311083,0.020858645,0.052842714,0.4806555
4617,0.6419564,0.0016271968,0.0046018404,0.10568288,0.2461317
4618,0.41581434,0.0014024631,0.018462898,0.43015268,0.13416757
4619,0.74021965,0.0012887492,0.015169364,0.121810086,0.121512115
4620,0.0077605676,0.0018346957,0.005967475,0.0023321325,0.98210514
4621,0.017647592,0.0025600828,0.014149957,0.001943785,0.9636986
4622,0.287229,0.0021822548,0.03396274,0.45346102,0.22316502
4623,0.00550472,0.006280706,0.03831494,0.0040748664,0.9458248
4624,0.5274367,0.0025671427,0.01420802,0.3643355,0.09145262
4625,0.0012108465,0.002752345,0.0115554,0.0222525,0.96222895
4626,0.2634264,0.0024093727,0.0213328,0.03307713,0.6797543
4627,0.9768332,0.00063388585,0.0012158769,0.005380061,0.015937004
4628,0.0008895967,0.004497356,0.023232626,0.0015408909,0.9698396
4629,0.532862,0.0016153023,0.02236992,0.33529338,0.10785936
4630,0.46001238,0.001774898,0.012989947,0.19947745,0.3257453
4631,0.7518403,0.00093324383,0.046338636,0.12742844,0.07345938
4632,0.009245655,0.0052995696,0.0626275,0.026397374,0.8964299
4633,0.71970665,0.0021404284,0.0051174327,0.1940854,0.0789501
4634,0.60647756,0.008022141,0.04979074,0.18208642,0.15362315
4635,0.58799624,0.0017302957,0.0096084,0.19820064,0.20246443
4636,0.63407713,0.0015524138,0.009356371,0.29099414,0.06401989
4637,0.6895569,0.0010659425,0.0035671059,0.24243654,0.06337353
4638,0.61391276,0.0022110722,0.0079316525,0.30553833,0.07040622
4639,0.5194714,0.009201556,0.010882717,0.31511554,0.14532873
4640,0.007881747,0.0059261722,0.017918717,0.0055089644,0.96276444
4641,0.10922871,0.0050626625,0.21720776,0.25831118,0.41018972
4642,0.07868579,0.002859237,0.0723471,0.53564143,0.31046647
4643,0.4891241,0.0016802675,0.016438322,0.28540254,0.20735477
4644,0.011854807,0.01942765,0.04789535,0.016086135,0.9047361
4645,0.9266832,0.0008941071,0.0011368537,0.044435497,0.02685028
4646,0.00051544793,0.0009202862,0.002946416,0.0009785163,0.99463934
4647,0.56715727,0.0053398213,0.12482449,0.22212397,0.080554485
4648,0.007702323,0.0031788389,0.036987282,0.0043609026,0.94777066
4649,0.29671088,0.0015495319,0.0701816,0.5366696,0.094888344
4650,0.27520162,0.007115512,0.05031052,0.037747897,0.6296244
4651,0.26636827,0.0014489838,0.04552884,0.39752415,0.28912973
4652,0.23440202,0.0020791967,0.018607112,0.125345,0.6195667
4653,0.6644022,0.0017016847,0.0063664434,0.1469246,0.18060505
4654,0.16087902,0.0014661856,0.036044963,0.5862319,0.21537799
4655,0.17980182,0.0039205668,0.06492722,0.52099264,0.23035775
4656,0.0006091653,0.0010545483,0.006106107,0.0010799288,0.99115026
4657,0.65990967,0.001066964,0.0039959787,0.26791802,0.06710938
4658,0.06691716,0.003358873,0.13179258,0.36804464,0.42988676
4659,0.27559793,0.006258274,0.01620073,0.6669212,0.035021853
4660,0.72471315,0.0010053793,0.005618768,0.24464649,0.02401626
4661,0.9877071,0.0010953818,0.0027563933,0.0027223951,0.005718776
4662,0.7094996,0.0013172184,0.011887401,0.1605872,0.11670863
4663,0.014076834,0.0030442257,0.24968101,0.048356827,0.68484116
4664,0.55314803,0.0018225583,0.02653326,0.32446906,0.094027065
4665,0.7187611,0.0016904454,0.004114787,0.10721098,0.16822271
4666,0.5511783,0.0057331864,0.23389865,0.114818044,0.094371796
4667,0.6357205,0.004709045,0.029834872,0.12750584,0.20222977
4668,0.551674,0.0011642801,0.011035021,0.40576234,0.030364333
4669,0.91498417,0.0010208013,0.0023051582,0.026396256,0.055293627
4670,0.42917413,0.001563356,0.030575212,0.35926846,0.17941886
4671,0.15451951,0.0044899033,0.056043267,0.17746136,0.60748595
4672,0.35100466,0.022034341,0.039347917,0.004031968,0.5835811
4673,0.013261418,0.0039215893,0.041689802,0.011962722,0.9291644
4674,0.0013951397,0.005146379,0.009661308,0.020462822,0.9633344
4675,0.83792406,0.0018401815,0.0063116597,0.024197511,0.12972654
4676,0.14689888,0.006528255,0.025014658,0.006063101,0.81549513
4677,0.33298054,0.0022941956,0.0057557276,0.020548658,0.6384208
4678,0.300527,0.0016795738,0.030385671,0.3468379,0.3205698
4679,0.66794324,0.0015257734,0.014135597,0.27871272,0.037682697
4680,0.7443835,0.0014196825,0.0054146782,0.0066062524,0.2421759
4681,0.40096676,0.0018848107,0.052740175,0.35167766,0.19273058
4682,0.96182626,0.00071346504,0.0021020588,0.021578552,0.013779639
4683,0.47710532,0.0013023812,0.010411589,0.3466096,0.16457112
4684,0.2403279,0.001708493,0.028171558,0.304853,0.42493907
4685,0.4763054,0.0013587907,0.04033679,0.2112686,0.27073038
4686,0.30621186,0.0029928952,0.044213913,0.32218593,0.32439536
4687,0.9894075,0.00087616645,0.0011976403,0.0033811196,0.0051376326
4688,0.005041378,0.18840353,0.08024379,0.009443515,0.71686774
4689,0.9856676,0.0003991255,0.001505736,0.0046544587,0.0077730464
4690,0.080584124,0.0024105674,0.054147497,0.6566947,0.20616314
4691,0.01002065,0.012334305,0.5000933,0.058512397,0.41903934
4692,0.49885115,0.0015412072,0.0071320822,0.4146534,0.07782215
4693,0.3530404,0.006139026,0.015264673,0.14451411,0.4810418
4694,0.7313506,0.0022527836,0.005291682,0.010211435,0.2508935
4695,0.14772272,0.014466314,0.033029158,0.0033158578,0.801466
4696,0.015468668,0.0013409895,0.44011816,0.4869132,0.056158956
4697,0.65028095,0.0010823214,0.0061203814,0.17837289,0.16414346
4698,0.42471027,0.0018145907,0.009910719,0.39183152,0.17173289
4699,0.7412555,0.0012265495,0.004147488,0.17965336,0.07371706
4700,0.2906198,0.0015870495,0.040796496,0.37540463,0.291592
4701,0.00072381133,0.00083905185,0.0026285467,0.00071921013,0.99508935
4702,0.49265116,0.0025814662,0.01131354,0.3423601,0.15109375
4703,0.21418504,0.0025355713,0.09531854,0.6170557,0.07090512
4704,0.4649231,0.0010893352,0.0055732755,0.44622296,0.08219133
4705,0.007505135,0.0031449872,0.2945457,0.011954153,0.68285006
4706,0.76393986,0.0009341731,0.0029493116,0.0063540186,0.22582266
4707,0.32312852,0.0039013552,0.10377244,0.13491529,0.43428233
4708,0.39897317,0.0017817081,0.013143297,0.2466393,0.33946252
4709,0.08019858,0.00190051,0.017393872,0.715079,0.18542804
4710,0.0063715214,0.0031484112,0.161388,0.0023011402,0.826791
4711,0.2986624,0.0013913497,0.017804997,0.61163574,0.07050552
4712,0.00055753486,0.0009742414,0.0019293283,0.0007920028,0.9957469
4713,0.0113074705,0.02042769,0.1243235,0.050224125,0.7937172
4714,0.59052813,0.0013903594,0.0032314048,0.014291466,0.39055863
4715,0.9816343,0.00042651757,0.0015967897,0.0072958986,0.009046434
4716,0.013132077,0.0061510825,0.6565176,0.022789506,0.30140972
4717,0.44275376,0.002175913,0.003294916,0.5363423,0.015433111
4718,0.3533526,0.001674821,0.012673789,0.51711607,0.115182675
4719,0.041951314,0.0018855002,0.07448627,0.8163906,0.065286346
4720,0.034122087,0.003817636,0.015927505,0.21601331,0.73011947
4721,0.9768272,0.00045426507,0.00087530277,0.0073728804,0.014470368
4722,0.4887152,0.0013810128,0.009803788,0.039265417,0.4608346
4723,0.23636839,0.0017639765,0.084481075,0.46510687,0.21227974
4724,0.00062142,0.0007759169,0.002289005,0.0006696085,0.9956441
4725,0.075545624,0.0010693597,0.012408465,0.8558041,0.05517243
4726,0.0039985473,0.048226725,0.059857503,0.0030515927,0.8848657
4727,0.12301498,0.004481932,0.044080008,0.13128296,0.69714016
4728,0.698172,0.0011068323,0.003654937,0.034582164,0.2624841
4729,0.029436387,0.002575256,0.3879736,0.29712403,0.2828907
4730,0.019792091,0.0049365363,0.06548078,0.0071589975,0.90263164
4731,0.30568936,0.062220316,0.061902456,0.013878192,0.5563097
4732,0.1529986,0.0013448246,0.010026004,0.39290115,0.44272944
4733,0.93991077,0.0008907212,0.0023033207,0.012169423,0.04472576
4734,0.40529218,0.0016830853,0.08792691,0.38878718,0.116310656
4735,0.020469913,0.11356911,0.3274378,0.07019806,0.46832508
4736,0.07007581,0.010728329,0.72714496,0.051728327,0.14032257
4737,0.45543697,0.0016829787,0.0045085642,0.017165555,0.5212059
4738,0.37266785,0.0021355103,0.007500447,0.06541267,0.5522836
4739,0.55222374,0.002554934,0.019372493,0.37058315,0.05526569
4740,0.38970602,0.0043673106,0.114248544,0.30471036,0.18696779
4741,0.8277823,0.0055626687,0.0374396,0.09929451,0.02992091
4742,0.27706552,0.0035896625,0.09898334,0.54313695,0.07722452
4743,0.46259767,0.0026748725,0.109824635,0.15125081,0.273652
4744,0.0068749697,0.018155746,0.17439713,0.0030293374,0.7975428
4745,0.96375984,0.0006816785,0.0015109758,0.01367961,0.020367952
4746,0.34274295,0.001400652,0.032000028,0.34844628,0.27541012
4747,0.008643179,0.00602876,0.037815254,0.0074259755,0.9400868
4748,0.8418014,0.0016936628,0.015469513,0.1120027,0.029032717
4749,0.93580264,0.0014498383,0.00196969,0.010830579,0.049947195
4750,0.6633608,0.010408006,0.072567336,0.03911539,0.21454853
4751,0.9410856,0.00093480834,0.003794474,0.012131511,0.042053685
4752,0.95740485,0.0006314721,0.0016849939,0.023088083,0.017190568
4753,0.9477469,0.0010098459,0.0016945057,0.036882903,0.012665845
4754,0.03364885,0.015503745,0.8743362,0.025875146,0.050636053
4755,0.6571583,0.0016013973,0.0059680645,0.24668539,0.08858685
4756,0.7122487,0.0012740204,0.0033926573,0.25132683,0.031757813
4757,0.43574578,0.0018799439,0.018060815,0.3792658,0.16504763
4758,0.6348037,0.0011309624,0.0037624452,0.24233718,0.117965706
4759,0.46200255,0.0014680903,0.0120338695,0.23881857,0.2856769
4760,0.96294403,0.00090998056,0.0028785,0.00379474,0.029472716
4761,0.70660204,0.001092604,0.051817667,0.1293742,0.11111344
4762,0.021439938,0.0015302689,0.048095956,0.26243284,0.666501
4763,0.28079692,0.013037283,0.05582298,0.41166213,0.23868065
4764,0.021550113,0.0011400084,0.040504094,0.025433136,0.9113726
4765,0.74509466,0.00123744,0.0062052086,0.17503399,0.07242871
4766,0.7912336,0.004004048,0.010130349,0.03398634,0.1606457
4767,0.20363854,0.0077912235,0.14839458,0.35979813,0.28037754
4768,0.74197674,0.0022841797,0.015335543,0.107519135,0.1328844
4769,0.77014023,0.0020672253,0.0022362461,0.0068263635,0.21872987
4770,0.02800351,0.002406658,0.03504662,0.18298198,0.7515612
4771,0.21464737,0.0063594314,0.27005625,0.3223082,0.18662873
4772,0.4005998,0.0012987718,0.013710657,0.5247211,0.0596697
4773,0.2930341,0.0019636499,0.043997202,0.39008015,0.27092487
4774,0.21199137,0.0015784461,0.086685985,0.48256066,0.2171835
4775,0.0008719803,0.0023358313,0.003322868,0.0051185163,0.98835087
4776,0.97972655,0.0005982443,0.0014469018,0.006205413,0.012022885
4777,0.0007454927,0.001366968,0.0052501983,0.0018601184,0.99077725
4778,0.19347735,0.0013715461,0.030058956,0.2277324,0.54735976
4779,0.26522133,0.0023168307,0.13305323,0.5016781,0.09773051
4780,0.011060822,0.05974026,0.2342332,0.008046712,0.686919
4781,0.5217918,0.0012959125,0.043848697,0.17745678,0.2556068
4782,0.8729977,0.0008913199,0.0014893966,0.055397216,0.069224365
4783,0.0008841231,0.0023683591,0.0033691423,0.0051897946,0.98818856
4784,0.038790856,0.004590077,0.8599659,0.01927905,0.07737407
4785,0.01396522,0.0014635746,0.047124654,0.6901175,0.24732907
4786,0.0005042938,0.000869909,0.0022232693,0.0014399188,0.9949626
4787,0.006624504,0.0074222097,0.41776437,0.029089177,0.53909975
4788,0.119210936,0.010894201,0.024514828,0.010618286,0.8347618
4789,0.8667501,0.0014341839,0.0028281738,0.011479595,0.11750786
4790,0.33106142,0.0017941262,0.025585348,0.59158736,0.049971778
4791,0.010162035,0.027991377,0.20600252,0.0056530554,0.750191
4792,0.9792143,0.00040984157,0.0011373332,0.007398486,0.01184005
4793,0.032672815,0.0023204593,0.044747494,0.4525245,0.46773472
4794,0.000755788,0.0035683538,0.015081116,0.001653237,0.97894144
4795,0.057054646,0.008213648,0.017223552,0.036659323,0.8808488
4796,0.48072112,0.008645294,0.0039659347,0.00834615,0.49832147
4797,0.21759869,0.007857032,0.03911709,0.4112947,0.32413247
4798,0.6281289,0.0012445672,0.005536664,0.30695307,0.058136817
4799,0.38476992,0.0015559962,0.021335503,0.24800006,0.34433854
4800,0.3940937,0.0014137661,0.062472574,0.3060381,0.23598191
4801,0.6051886,0.0017781104,0.034443412,0.26830754,0.090282336
4802,0.13946162,0.0020855465,0.11717618,0.70962125,0.031655375
4803,0.3968675,0.001511697,0.023103466,0.32690707,0.25161022
4804,0.92302144,0.0010006005,0.0018725278,0.008983874,0.065121606
4805,0.33574143,0.0016102148,0.041002758,0.16452804,0.4571175
4806,0.96972275,0.0005716131,0.00081266934,0.0046637333,0.02422928
4807,0.8874581,0.0012021136,0.0019474798,0.009000487,0.100391805
4808,0.0006057292,0.001007687,0.014217496,0.0012064759,0.9829626
4809,0.83410746,0.0017362214,0.0077743432,0.11929854,0.037083443
4810,0.21565925,0.0022037304,0.07249018,0.6065264,0.10312043
4811,0.042692963,0.0033444434,0.04150162,0.5742417,0.3382193
4812,0.004019279,0.0022049504,0.06070269,0.009199411,0.9238737
4813,0.0026455189,0.0020461825,0.04052473,0.0030073237,0.9517762
4814,0.99073166,0.00035043043,0.00083825726,0.003315397,0.0047642835
4815,0.9408127,0.0008818445,0.0026330706,0.039766476,0.015905919
4816,0.0036956838,0.0033839936,0.02740149,0.008044124,0.95747465
4817,0.40634623,0.0023252915,0.005985975,0.035289418,0.55005306
4818,0.28722507,0.0021017722,0.10033043,0.23123558,0.37910712
4819,0.26900262,0.0018765262,0.07879917,0.3223614,0.3279603
4820,0.95688677,0.00072504894,0.0017259502,0.0066656875,0.033996504
4821,0.46576223,0.0019500141,0.06786751,0.15954444,0.3048758
